ID,Date,mites/g,erios/gram,grams_dry_weight,Eriophyoids,Other Mites,Block,Treatment,Field,N,Month,mites/plant,totals,sd,se,n_samples
4Y,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Y,Actigard,Griffin,81,November,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
50Y,2019-10-31T00:00:00Z,NA,NA,NA,0,0,Y,Mites,Griffin,81,October,NA,NA,NA,NA,129
50Y,2019-11-20T00:00:00Z,NA,NA,NA,0,0,Y,Mites,Griffin,81,November,NA,NA,NA,NA,129
50Y,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Y,Mites,Griffin,81,October,NA,NA,NA,NA,129
50Y,2019-11-26T00:00:00Z,NA,NA,NA,0,1,Y,Mites,Griffin,81,November,NA,NA,NA,NA,129
51Y,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Y,Mites,Griffin,81,November,NA,NA,NA,NA,129
51Y,2019-10-31T00:00:00Z,NA,NA,NA,0,0,Y,Mites,Griffin,81,October,NA,NA,NA,NA,129
51Y,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Y,Mites,Griffin,81,October,NA,NA,NA,NA,129
51Y,2019-11-20T00:00:00Z,NA,NA,NA,0,0,Y,Mites,Griffin,81,November,NA,NA,NA,NA,129
5Y,2019-10-16T00:00:00Z,NA,NA,NA,0,0,Y,Actigard,Griffin,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
5Y,2019-11-07T00:00:00Z,NA,NA,NA,0,0,Y,Actigard,Griffin,81,November,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
5Y,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Y,Actigard,Griffin,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
5Y,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Y,Actigard,Griffin,81,November,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
6Y,2019-10-16T00:00:00Z,NA,NA,NA,0,0,Y,Actigard,Griffin,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
6Y,2019-11-07T00:00:00Z,NA,NA,NA,0,0,Y,Actigard,Griffin,81,November,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
6Y,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Y,Actigard,Griffin,81,November,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
6Y,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Y,Actigard,Griffin,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
7Y,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Y,Kontos,Griffin,82,November,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
8Y,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Y,Kontos,Griffin,82,November,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
9Y,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Y,Kontos,Griffin,82,November,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
16Z,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Z,Mites + Ninja,Griffin,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
16Z,2019-11-07T00:00:00Z,NA,NA,NA,0,0,Z,Mites + Ninja,Griffin,81,November,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
16Z,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Z,Mites + Ninja,Griffin,81,November,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
16Z,2019-10-16T00:00:00Z,NA,NA,NA,0,0,Z,Mites + Ninja,Griffin,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
17Z,2019-11-07T00:00:00Z,NA,NA,NA,0,0,Z,Mites + Ninja,Griffin,81,November,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
17Z,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Z,Mites + Ninja,Griffin,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
17Z,2019-10-16T00:00:00Z,NA,NA,NA,0,0,Z,Mites + Ninja,Griffin,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
17Z,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Z,Mites + Ninja,Griffin,81,November,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
18Z,2019-10-16T00:00:00Z,NA,NA,NA,0,0,Z,Mites + Ninja,Griffin,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
18Z,2019-11-07T00:00:00Z,NA,NA,NA,0,0,Z,Mites + Ninja,Griffin,81,November,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
18Z,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Z,Mites + Ninja,Griffin,81,October,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
18Z,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Z,Mites + Ninja,Griffin,81,November,0.30864197530864196,25,1.4460461205355968,0.16067179117062186,81
24Z,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Z,Water,Griffin,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
25Z,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Z,Mites,Griffin,81,October,NA,NA,NA,NA,129
25Z,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Z,Mites,Griffin,81,November,NA,NA,NA,NA,129
25Z,2019-11-13T00:00:00Z,NA,NA,NA,0,0,Z,Mites,Griffin,81,November,NA,NA,NA,NA,129
25Z,2019-10-23T00:00:00Z,NA,NA,NA,0,0,Z,Mites,Griffin,81,October,NA,NA,NA,NA,129
26Z,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Z,Mites,Griffin,81,October,NA,NA,NA,NA,129
26Z,2019-10-23T00:00:00Z,NA,NA,NA,0,0,Z,Mites,Griffin,81,October,NA,NA,NA,NA,129
26Z,2019-11-13T00:00:00Z,NA,NA,NA,0,1,Z,Mites,Griffin,81,November,NA,NA,NA,NA,129
26Z,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Z,Mites,Griffin,81,November,NA,NA,NA,NA,129
27Z,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Z,Mites,Griffin,81,October,NA,NA,NA,NA,129
27Z,2019-10-23T00:00:00Z,NA,NA,NA,0,0,Z,Mites,Griffin,81,October,NA,NA,NA,NA,129
27Z,2019-11-13T00:00:00Z,NA,NA,NA,0,0,Z,Mites,Griffin,81,November,NA,NA,NA,NA,129
27Z,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Z,Mites,Griffin,81,November,NA,NA,NA,NA,129
34Z,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Z,Actigard,Griffin,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
34Z,2019-11-13T00:00:00Z,NA,NA,NA,0,0,Z,Actigard,Griffin,81,November,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
34Z,2019-10-23T00:00:00Z,NA,NA,NA,0,0,Z,Actigard,Griffin,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
34Z,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Z,Actigard,Griffin,81,November,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
35Z,2019-10-23T00:00:00Z,NA,NA,NA,0,0,Z,Actigard,Griffin,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
35Z,2019-11-13T00:00:00Z,NA,NA,NA,0,0,Z,Actigard,Griffin,81,November,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
35Z,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Z,Actigard,Griffin,81,November,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
35Z,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Z,Actigard,Griffin,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
36Z,2019-10-23T00:00:00Z,NA,NA,NA,0,0,Z,Actigard,Griffin,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
36Z,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Z,Actigard,Griffin,81,November,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
36Z,2019-11-13T00:00:00Z,NA,NA,NA,0,0,Z,Actigard,Griffin,81,November,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
36Z,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Z,Actigard,Griffin,81,October,21.8062015503876,2813,34.57940985963049,3.0445472751116873,129
43Z,2019-10-31T00:00:00Z,NA,NA,NA,0,0,Z,Water,Griffin,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
43Z,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Z,Water,Griffin,79,November,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
43Z,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Z,Water,Griffin,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
43Z,2019-11-20T00:00:00Z,NA,NA,NA,0,0,Z,Water,Griffin,79,November,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
44Z,2019-10-31T00:00:00Z,NA,NA,NA,0,0,Z,Water,Griffin,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
44Z,2019-11-20T00:00:00Z,NA,NA,NA,0,0,Z,Water,Griffin,79,November,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
44Z,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Z,Water,Griffin,79,November,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
44Z,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Z,Water,Griffin,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
45Z,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Z,Water,Griffin,79,November,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
45Z,2019-10-31T00:00:00Z,NA,NA,NA,0,0,Z,Water,Griffin,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
45Z,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Z,Water,Griffin,79,November,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
45Z,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Z,Water,Griffin,79,October,26.73228346456693,3395,39.54692788399457,3.5092223885272205,127
52Z,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Z,Ninja,Griffin,81,November,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
52Z,2019-10-31T00:00:00Z,NA,NA,NA,0,0,Z,Ninja,Griffin,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
52Z,2019-11-20T00:00:00Z,NA,NA,NA,0,0,Z,Ninja,Griffin,81,November,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
52Z,2019-10-09T00:00:00Z,NA,NA,NA,0,2,Z,Ninja,Griffin,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
53Z,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Z,Ninja,Griffin,81,November,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
53Z,2019-10-31T00:00:00Z,NA,NA,NA,0,0,Z,Ninja,Griffin,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
53Z,2019-11-20T00:00:00Z,NA,NA,NA,0,0,Z,Ninja,Griffin,81,November,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
53Z,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Z,Ninja,Griffin,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
54Z,2019-11-26T00:00:00Z,NA,NA,NA,0,0,Z,Ninja,Griffin,81,November,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
54Z,2019-10-31T00:00:00Z,NA,NA,NA,0,0,Z,Ninja,Griffin,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
54Z,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Z,Ninja,Griffin,81,October,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
54Z,2019-11-20T00:00:00Z,NA,NA,NA,0,1,Z,Ninja,Griffin,81,November,1.382716049382716,112,5.05115803859513,0.5612397820661256,81
7Z,2019-11-07T00:00:00Z,NA,NA,NA,0,0,Z,Kontos,Griffin,82,November,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
7Z,2019-10-16T00:00:00Z,NA,NA,NA,0,0,Z,Kontos,Griffin,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
7Z,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Z,Kontos,Griffin,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
8Z,2019-11-07T00:00:00Z,NA,NA,NA,0,0,Z,Kontos,Griffin,82,November,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
8Z,2019-10-16T00:00:00Z,NA,NA,NA,0,0,Z,Kontos,Griffin,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
8Z,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Z,Kontos,Griffin,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
9Z,2019-11-07T00:00:00Z,NA,NA,NA,0,0,Z,Kontos,Griffin,82,November,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
9Z,2019-10-16T00:00:00Z,NA,NA,NA,0,0,Z,Kontos,Griffin,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
9Z,2019-10-09T00:00:00Z,NA,NA,NA,0,0,Z,Kontos,Griffin,82,October,3.546153846153846,461,9.75443571408305,0.8555206066851427,130
